Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,theme
KEGG_2021_Human,TNF signaling pathway,5/112,0.0045350316631103,0.0369779504838232,0,0,4.923034634414513,26.56431686468529,MAP2K1;CASP7;AKT2;CASP3;MAP3K5,4. Immune response
KEGG_2021_Human,Non-small cell lung cancer,4/72,0.0050941024325041,0.0399981376181804,0,0,6.176470588235294,32.60973755219746,CDKN1A;MAP2K1;AKT2;STK4,
GO_Biological_Process_2023,Organelle Assembly (GO:0070925),11/322,0.00029349436786765647,0.0405822666842459,0,0,3.809969622142083,30.988967450183587,EHD3;DNMBP;RILPL2;PACS2;IST1;ATG16L1;STX7;VPS37A;AP3B1;CHMP6;SNAP29,
GO_Biological_Process_2023,tRNA Aminoacylation For Protein Translation (GO:0006418),4/35,0.00034145095333107574,0.0425856298660972,0,0,13.573781743308167,108.35008638243744,HARS1;MARS1;YARS1;DARS1,
GO_Biological_Process_2023,Negative Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902236),3/15,0.00036397974244527535,0.0425856298660972,0,0,26.185185185185187,207.3450936133645,PTPN1;PARK7;HSPA1A,3. Stress response
KEGG_2021_Human,Tight junction,6/169,0.0058942512473083,0.0446279023010486,0,0,3.8877894320205817,19.959046952521767,SRC;HCLS1;SCRIB;F11R;TJAP1;MAP3K5,
GO_Biological_Process_2023,Macroautophagy (GO:0016236),6/104,0.0005037948414349432,0.0447955758283099,0,0,6.487820934825543,49.26423951695257,ATG16L1;SRC;VTI1A;VPS37A;CHMP6;SNAP29,3. Stress response
GO_Biological_Process_2023,Regulation Of Mitochondrial Membrane Potential (GO:0051881),4/39,0.0005205672685194257,0.0447955758283099,0,0,12.020060790273556,90.87876871910176,ATP5IF1;AKT2;ABL1;PARK7,6. Salt / ion transport;7. Metabolism / neurological signaling
GO_Biological_Process_2023,Protein Catabolic Process (GO:0030163),6/102,0.0004541939789203578,0.0447955758283099,0,0,6.623655913978495,50.98218806296529,BAG6;CASP7;CASP3;LONP1;HTRA2;RNF5,
GO_Biological_Process_2023,Regulation Of Mitotic Spindle Organization (GO:0060236),4/39,0.0005205672685194257,0.0447955758283099,0,0,12.020060790273556,90.87876871910176,DCTN1;TACC3;CHMP6;HSPA1A,
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway (GO:0097193),6/105,0.000530125157731479,0.0447955758283099,0,0,6.421961550993809,48.43698631468466,BAG6;CDKN1A;DIABLO;CASP3;HTRA2;MAP3K5,
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),14/525,0.0005698878889582093,0.0456210252160756,0,0,2.970140064645221,22.187156873312592,HEXIM1;FIS1;SRC;PARK7;RHOC;MYDGF;DOK2;MAVS;IRAK1;EEF1D;TRIM58;HCLS1;TRIM25;CC2D1A,
GO_Biological_Process_2023,Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175),3/18,0.0006390613870021466,0.0462863033157269,0,0,20.944973544973543,154.06096321654047,HTRA2;PARK7;P4HB,3. Stress response
GO_Biological_Process_2023,Protein Autoprocessing (GO:0016540),3/18,0.0006390613870021466,0.0462863033157269,0,0,20.944973544973543,154.06096321654047,HTRA2;FXN;ASRGL1,
GO_Biological_Process_2023,Cellular Response To Misfolded Protein (GO:0071218),3/19,0.0007535424835157474,0.0477557548928104,0,0,19.63492063492064,141.18931782242765,BAG6;DNAJB14;RNF5,
GO_Biological_Process_2023,Negative Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045736),3/19,0.0007535424835157474,0.0477557548928104,0,0,19.63492063492064,141.18931782242765,HEXIM1;CDKN1A;HHEX,
GO_Biological_Process_2023,Small GTPase Mediated Signal Transduction (GO:0007264),6/112,0.0007457167761320475,0.0477557548928104,0,0,5.995739500912964,43.17630756347435,BRAP;DOK2;CDKN1A;GRAP2;PARK7;CRKL,
